post_id,author_id,author_username,author_followers,author_account_age_days,author_created,text,created_at,lang,has_media,media_types,media_urls,likes,retweets,replies,views,bookmarks,quotes,hashtags,content_type,ai_generated,engagement_total,engagement_rate,treat,log_views,log_likes,log_retweets,log_engagement_total,velocity,log_followers,log_account_age,has_media_int,hour_of_day,propensity_score
treatment_000131,user_4133,user_48453,665,1590,2022-01-01,Synthetic treatment post #131,2025-01-15,en,True,photo,,425,98,74,8721,112,25,aigenerated,treatment,True,622,0.07132209608989795,1,9.073603848402712,6.054439346269371,4.59511985013459,6.434546518787453,0.07132209608989795,6.501289670540389,7.372118028337787,1,0,0.5158247499103886
treatment_000290,user_4210,user_25566,702,1830,2022-01-01,Synthetic treatment post #290,2025-04-30,en,True,photo,,153,127,33,7594,108,9,"aiart,grokai,aigenerated",treatment,True,322,0.04240189623386884,1,8.935245415029874,5.0369526024136295,4.852030263919617,5.777652323222656,0.04240189623386884,6.555356891810665,7.5126175446745105,1,0,0.519121275499433
treatment_000669,user_3749,user_31750,37,865,2022-01-01,Synthetic treatment post #669,2025-04-18,en,True,photo,,200,191,24,9970,66,16,"syntheticmedia,grokimage",treatment,True,431,0.04322968906720161,1,9.207436158828793,5.303304908059076,5.2574953720277815,6.068425588244111,0.04322968906720161,3.6375861597263857,6.763884908562435,1,0,0.5224086530925567
treatment_000571,user_2522,user_95577,617,437,2022-01-01,Synthetic treatment post #571,2025-02-18,en,True,photo,,822,89,102,11247,80,18,aigenerated,treatment,True,1031,0.09166888948163955,1,9.327945614050446,6.71295620067707,4.499809670330265,6.939253946041508,0.09166888948163955,6.42648845745769,6.082218910376446,1,0,0.4821879196931317
treatment_000777,user_8791,user_80227,544,767,2022-01-01,Synthetic treatment post #777,2025-03-08,en,True,photo,,1017,82,95,16242,52,49,"aiart,grokai",treatment,True,1243,0.0765299839921192,1,9.695417325719395,6.925595197110468,4.418840607796598,7.126087273299125,0.0765299839921192,6.300785794663244,6.643789733147672,1,0,0.498086923192594
treatment_000375,user_9344,user_97658,114,1378,2022-01-01,Synthetic treatment post #375,2025-04-20,en,True,photo,,246,110,61,7764,30,24,"aigenerated,grokai",treatment,True,441,0.05680061823802164,1,8.957381735582787,5.5093883366279774,4.709530201312334,6.091309882077698,0.05680061823802164,4.74493212836325,7.229113877793302,1,0,0.5259575447263941
treatment_000333,user_9185,user_52961,287,868,2022-01-01,Synthetic treatment post #333,2025-03-03,en,True,photo,,546,67,32,7318,85,17,grokimage,treatment,True,662,0.0904618748291883,1,8.898228985601227,6.304448802421981,4.219507705176107,6.4967749901858625,0.0904618748291883,5.662960480135946,6.767343125265392,1,0,0.5064315836720373
treatment_000798,user_1177,user_91532,431,380,2022-01-01,Synthetic treatment post #798,2025-04-18,en,True,photo,,233,95,41,5807,71,10,syntheticmedia,treatment,True,379,0.06526605820561392,1,8.666991556504632,5.455321115357702,4.564348191467836,5.940171252720432,0.06526605820561392,6.068425588244111,5.942799375126701,1,0,0.4813312004049706
treatment_000637,user_2516,user_39959,1268,601,2022-01-01,Synthetic treatment post #637,2025-03-20,en,True,photo,,862,220,43,11405,37,39,"aigenerated,syntheticmedia",treatment,True,1164,0.1020604997807979,1,9.341894811716484,6.760414691083428,5.3981627015177525,7.060476365999801,0.1020604997807979,7.1459844677143876,6.400257445308821,1,0,0.48491456734365546
treatment_000328,user_5132,user_94427,987,151,2022-01-01,Synthetic treatment post #328,2025-02-25,en,True,photo,,470,57,74,10672,134,21,"grokai,aiart",treatment,True,622,0.05828335832083958,1,9.275472466913964,6.154858094016418,4.060443010546419,6.434546518787453,0.05828335832083958,6.895682697747868,5.0238805208462765,1,0,0.45052067949395275
treatment_000694,user_2700,user_20074,270,45,2022-01-01,Synthetic treatment post #694,2025-02-28,en,True,photo,,455,100,28,6490,52,10,"aigenerated,aiart",treatment,True,593,0.09137134052388289,1,8.778171881033469,6.1224928095143865,4.61512051684126,6.386879319362645,0.09137134052388289,5.602118820879701,3.828641396489095,1,0,0.4293751581626617
treatment_000012,user_7848,user_83501,529,1688,2022-01-01,Synthetic treatment post #12,2025-03-13,en,True,photo,,164,47,41,5761,53,7,grokai,treatment,True,259,0.04495747266099635,1,8.659039915644474,5.10594547390058,3.871201010907891,5.560681631015528,0.04495747266099635,6.272877006546167,7.4318919168078,1,0,0.5192212401524994
treatment_000260,user_5693,user_52011,628,578,2022-01-01,Synthetic treatment post #260,2025-03-21,en,True,photo,,983,216,108,12431,60,41,"grokai,syntheticmedia,aigenerated",treatment,True,1348,0.1084385809669375,1,9.428029072607428,6.891625897052253,5.37989735354046,7.207118856207756,0.1084385809669375,6.444131256700441,6.361302477572996,1,0,0.4894508266186444
treatment_000549,user_7650,user_84528,1144,466,2022-01-01,Synthetic treatment post #549,2025-02-07,en,True,photo,,220,86,13,5131,19,6,"aigenerated,syntheticmedia,grokai",treatment,True,325,0.06334047943870591,1,8.543250725735527,5.3981627015177525,4.465908118654584,5.786897381366708,0.06334047943870591,7.0431599159883405,6.1463292576688975,1,0,0.47899771449995776
treatment_000660,user_6984,user_13796,374,766,2022-01-01,Synthetic treatment post #660,2025-02-10,en,True,photo,,1107,236,170,17827,96,29,"aigenerated,grokimage,grokai",treatment,True,1542,0.08649800863858192,1,9.788525534066446,7.010311867307229,5.4680601411351315,7.341483852363161,0.08649800863858192,5.926926025970411,6.642486801367256,1,0,0.5010211516600112
treatment_000409,user_1563,user_36571,435,1287,2022-01-01,Synthetic treatment post #409,2025-01-20,en,True,photo,,309,115,51,6817,49,31,"grokimage,syntheticmedia",treatment,True,506,0.07422619920786269,1,8.827321452697849,5.736572297479192,4.7535901911063645,6.2285110035911835,0.07422619920786269,6.077642243349034,7.160845906664299,1,0,0.5135821321341616
treatment_000325,user_6371,user_62909,528,577,2022-01-01,Synthetic treatment post #325,2025-01-15,en,False,photo,,936,138,29,11773,109,33,"grokimage,aigenerated",treatment,True,1136,0.09649197315892295,1,9.373648989588206,6.842683282238422,4.9344739331306915,7.036148493750536,0.09649197315892295,6.270988431858299,6.359573868672378,0,0,0.48742101395235116
treatment_000756,user_7959,user_87115,721,1684,2022-01-01,Synthetic treatment post #756,2025-04-20,en,True,photo,,748,450,71,24329,88,120,aigenerated,treatment,True,1389,0.057092358913231125,1,10.099465435777569,6.618738983517219,6.111467339502679,7.237059026124737,0.057092358913231125,6.582025138892826,7.429520842786462,1,0,0.5167065971192267
treatment_000503,user_1079,user_43035,203,693,2022-01-01,Synthetic treatment post #503,2025-03-15,en,True,photo,,179,65,21,5464,18,13,"grokimage,grokai,aigenerated",treatment,True,278,0.05087847730600293,1,8.60611940061064,5.19295685089021,4.189654742026425,5.631211781821365,0.05087847730600293,5.318119993844216,6.542471960506805,1,0,0.503200503231916
treatment_000003,user_7064,user_40280,588,369,2022-01-01,Synthetic treatment post #3,2025-01-07,en,True,photo,,360,175,56,10064,131,32,"aiart,aigenerated",treatment,True,623,0.06190381558028617,1,9.216819338073892,5.8888779583328805,5.170483995038151,6.436150368369428,0.06190381558028617,6.3784261836515865,5.91350300563827,1,0,0.4780970757069926
treatment_000467,user_6560,user_61960,498,424,2022-01-01,Synthetic treatment post #467,2025-04-10,en,True,photo,,634,149,40,10225,31,37,"aiart,grokimage",treatment,True,860,0.08410757946210269,1,9.232688775639945,6.453624998892692,5.0106352940962555,6.7580945044277305,0.08410757946210269,6.212606095751519,6.052089168924417,1,0,0.4830854097909656
treatment_000321,user_1953,user_39212,1387,664,2022-01-01,Synthetic treatment post #321,2025-03-18,en,True,photo,,980,160,85,14791,114,16,"aiart,grokimage,grokai",treatment,True,1241,0.08390237306470151,1,9.60184177306696,6.8885724595653635,5.081404364984463,7.124478262493424,0.08390237306470151,7.23561914106675,6.499787040655854,1,0,0.48684350072098165
treatment_000005,user_6709,user_41638,972,1100,2022-01-01,Synthetic treatment post #5,2025-02-14,en,True,photo,,62,35,12,2808,40,13,"grokai,grokimage,syntheticmedia",treatment,True,122,0.04344729344729345,1,7.940583827104244,4.143134726391533,3.58351893845611,4.812184355372417,0.04344729344729345,6.880384082186005,7.00397413672268,1,0,0.5030462850759186
treatment_000222,user_5677,user_24534,767,438,2022-01-01,Synthetic treatment post #222,2025-04-22,en,True,photo,,663,187,34,11437,119,31,"grokai,aigenerated,grokimage",treatment,True,915,0.08000349742065227,1,9.344696424475261,6.498282149476434,5.236441962829949,6.82001636467413,0.08000349742065227,6.643789733147672,6.0844994130751715,1,0,0.4805251835936112
treatment_000039,user_3232,user_60485,195,1596,2022-01-01,Synthetic treatment post #39,2025-04-20,en,True,photo,,194,78,48,7150,65,19,"grokimage,grokai,syntheticmedia",treatment,True,339,0.047412587412587415,1,8.875007486048396,5.272999558563747,4.3694478524670215,5.8289456176102075,0.047412587412587415,5.278114659230517,7.3758821482150125,1,0,0.525620765954454
treatment_000242,user_1925,user_41420,295,174,2022-01-01,Synthetic treatment post #242,2025-04-02,en,True,photo,,922,158,79,11552,147,17,"aigenerated,grokimage,grokai",treatment,True,1176,0.1018005540166205,1,9.354700422483019,6.827629234502852,5.0689042022202315,7.0707241072602764,0.1018005540166205,5.69035945432406,5.1647859739235145,1,0,0.46373420057313214
treatment_000136,user_2465,user_40070,230,815,2022-01-01,Synthetic treatment post #136,2025-04-09,en,True,photo,,783,145,51,10444,46,45,syntheticmedia,treatment,True,1024,0.0980467253925699,1,9.253878673990666,6.664409020350408,4.983606621708336,6.932447891572509,0.0980467253925699,5.442417710521793,6.704414354964107,1,0,0.5065123008385196
treatment_000678,user_4330,user_34649,632,548,2022-01-01,Synthetic treatment post #678,2025-01-01,en,True,photo,,355,127,63,7946,49,23,"aigenerated,grokai",treatment,True,568,0.07148250692172162,1,8.98054977794018,5.87493073085203,4.852030263919617,6.343880434126331,0.07148250692172162,6.450470422144176,6.3080984415095305,1,0,0.48798879612582485
treatment_000581,user_5347,user_43874,722,1342,2022-01-01,Synthetic treatment post #581,2025-03-25,en,False,photo,,260,166,50,8365,48,20,"syntheticmedia,grokimage",treatment,True,496,0.059294680215182305,1,9.031931152002144,5.564520407322694,5.117993812416755,6.208590026096629,0.059294680215182305,6.583409222158765,7.202661196523238,0,0,0.5073187953389678
treatment_000661,user_4122,user_33450,928,1472,2022-01-01,Synthetic treatment post #661,2025-01-28,en,True,photo,,1028,104,118,19497,241,59,syntheticmedia,treatment,True,1309,0.06713853413345643,1,9.878067175189218,6.9363427358340495,4.653960350157523,7.177782416195197,0.06713853413345643,6.834108738813838,7.29505641646263,1,0,0.5111394729273878
treatment_000376,user_8775,user_42431,542,1090,2022-01-01,Synthetic treatment post #376,2025-02-18,en,False,photo,,931,135,55,12965,73,46,aiart,treatment,True,1167,0.09001156961048978,1,9.470085825734941,6.837332814685591,4.912654885736052,7.0630481633881725,0.09001156961048978,6.297109319933935,6.994849985833071,0,0,0.5040758641532771
treatment_000319,user_7622,user_45814,244,1760,2022-01-01,Synthetic treatment post #319,2025-03-16,en,True,photo,,601,309,67,20946,206,66,"grokimage,grokai,aigenerated",treatment,True,1043,0.049794710207199465,1,9.949750717005767,6.400257445308821,5.736572297479192,6.950814768442584,0.049794710207199465,5.501258210544727,7.473637108496206,1,0,0.5264417008942538
treatment_000424,user_5294,user_38131,568,1140,2022-01-01,Synthetic treatment post #424,2025-04-28,en,False,photo,,775,213,102,12610,60,33,"grokai,syntheticmedia",treatment,True,1123,0.08905630452022205,1,9.442324727955874,6.654152520183219,5.365976015021851,7.024649030453636,0.08905630452022205,6.343880434126331,7.039660349862076,0,0,0.5048939928637232
treatment_000594,user_9876,user_60730,1481,466,2022-01-01,Synthetic treatment post #594,2025-03-22,en,True,photo,,327,83,15,5706,66,9,"syntheticmedia,aiart,grokimage",treatment,True,434,0.07606028741675429,1,8.649448770536708,5.793013608384144,4.430816798843313,6.075346031088684,0.07606028741675429,7.301147805856032,6.1463292576688975,1,0,0.4769530048679013
treatment_000704,user_2286,user_37280,1053,355,2022-01-01,Synthetic treatment post #704,2025-03-15,en,False,photo,,438,140,40,7134,44,22,"grokimage,aiart",treatment,True,640,0.08971124194000561,1,8.872767529910936,6.0844994130751715,4.948759890378168,6.46302945692067,0.08971124194000561,6.960347729101308,5.87493073085203,0,0,0.4691174172178922
treatment_000227,user_4148,user_72509,342,403,2022-01-01,Synthetic treatment post #227,2025-02-22,en,True,photo,,137,45,12,5618,83,15,aigenerated,treatment,True,209,0.03720185119259523,1,8.633908991112198,4.927253685157205,3.828641396489095,5.3471075307174685,0.03720185119259523,5.8377304471659395,6.0014148779611505,1,0,0.48471533461368094
treatment_000066,user_1025,user_21169,2145,511,2022-01-01,Synthetic treatment post #66,2025-01-29,en,True,photo,,872,266,101,13590,102,24,"grokimage,aiart",treatment,True,1263,0.09293598233995586,1,9.517163087955348,6.771935555839602,5.58724865840025,7.142036574706803,0.09293598233995586,7.671360923190644,6.238324625039508,1,0,0.47645646559836397
treatment_000393,user_4387,user_53534,505,1984,2022-01-01,Synthetic treatment post #393,2025-01-19,en,True,photo,,329,86,85,12930,94,32,"aigenerated,syntheticmedia,grokimage",treatment,True,532,0.0411446249033256,1,9.467382808295852,5.799092654460526,4.465908118654584,6.278521424165844,0.0411446249033256,6.226536669287466,7.59337419312129,1,0,0.5238675116540378
treatment_000211,user_1463,user_90499,582,576,2022-01-01,Synthetic treatment post #211,2025-03-08,en,False,photo,,494,196,74,13027,155,56,syntheticmedia,treatment,True,820,0.06294618868503876,1,9.474856166396124,6.20455776256869,5.2832037287379885,6.710523109452428,0.06294618868503876,6.368187186350492,6.3578422665081,0,0,0.4866037386421034
treatment_000085,user_2778,user_96635,565,1256,2022-01-01,Synthetic treatment post #85,2025-02-17,en,True,photo,,511,61,34,7318,91,12,syntheticmedia,treatment,True,618,0.08444930308827549,1,8.898228985601227,6.238324625039508,4.127134385045092,6.428105272684596,0.08444930308827549,6.338594078203183,7.136483208590247,1,0,0.5108647695938098
treatment_000272,user_9313,user_58924,506,1824,2022-01-01,Synthetic treatment post #272,2025-01-01,en,True,photo,,471,137,76,7723,96,30,"syntheticmedia,grokai,aigenerated",treatment,True,714,0.092451120031076,1,8.952087643548404,6.156978985585555,4.927253685157205,6.5722825426940075,0.092451120031076,6.2285110035911835,7.509335266016592,1,0,0.5216254597441426
treatment_000362,user_2009,user_89505,776,1197,2022-01-01,Synthetic treatment post #362,2025-03-26,en,True,photo,,818,147,161,17130,246,18,"grokai,syntheticmedia,aigenerated",treatment,True,1144,0.06678342089900759,1,9.748644966730458,6.70808408385307,4.997212273764115,7.0431599159883405,0.06678342089900759,6.655440350367647,7.088408778675395,1,0,0.5070736665764736
treatment_000622,user_3203,user_74111,412,285,2022-01-01,Synthetic treatment post #622,2025-01-04,en,True,photo,,552,154,66,7794,64,35,"grokimage,syntheticmedia",treatment,True,807,0.10354118552732872,1,8.961237781491876,6.315358001522335,5.043425116919247,6.694562058521095,0.10354118552732872,6.023447592961033,5.655991810819852,1,0,0.4740888846511508
treatment_000002,user_1087,user_88532,778,1702,2022-01-01,Synthetic treatment post #2,2025-02-12,en,True,photo,,356,59,57,7332,100,18,grokai,treatment,True,490,0.0668303327877796,1,8.9001399880938,5.877735781779639,4.0943445622221,6.19644412779452,0.0668303327877796,6.658011045870748,7.440146680662688,1,0,0.5163856331181852
treatment_000745,user_6707,user_81328,869,1859,2022-01-01,Synthetic treatment post #745,2025-01-05,en,True,photo,,457,190,63,11345,68,49,"grokai,syntheticmedia",treatment,True,759,0.06690171881886293,1,9.336620537886512,6.126869184114185,5.25227342804663,6.633318433280377,0.06690171881886293,6.76849321164863,7.528331766707247,1,0,0.5178476729158992
treatment_000665,user_1550,user_57610,197,495,2022-01-01,Synthetic treatment post #665,2025-03-20,en,False,photo,,960,213,117,12318,111,42,"aiart,grokai",treatment,True,1332,0.10813443740867024,1,9.418898064961974,6.8679744089702925,5.365976015021851,7.195187320178709,0.10813443740867024,5.288267030694535,6.206575926724928,0,0,0.49116137286050326
treatment_000364,user_3324,user_86477,503,982,2022-01-01,Synthetic treatment post #364,2025-02-24,en,True,photo,,632,188,75,10552,77,49,grokai,treatment,True,944,0.08946171341925702,1,9.26416545867109,6.450470422144176,5.241747015059643,6.851184927493743,0.08946171341925702,6.222576268071369,6.890609120147166,1,0,0.5052602324067389
treatment_000215,user_5014,user_57236,858,1675,2022-01-01,Synthetic treatment post #215,2025-01-02,en,True,photo,,675,68,41,9022,76,15,grokai,treatment,True,799,0.0885612946131678,1,9.107532151994501,6.516193076042964,4.23410650459726,6.684611727667927,0.0885612946131678,6.755768921984255,7.424165281042028,1,0,0.5151862659586717
